race,tau,geoid_county
black,1.25,29135
black,0.25,29137
black,0.1,29139
black,0.1,29141
black,1.25,29143
black,0.75,29145
black,0.25,29147
black,0.1,29149
black,2.5,29151
black,0.1,29153
black,1.5,29155
black,0.5,29157
black,1.25,29159
black,0.25,29161
black,1.75,29163
black,0.25,29165
black,0.25,29167
black,0.875,29169
black,2.5,29171
black,0.75,29173
black,0.5,29175
black,0.25,29177
black,2.5,29179
black,2.5,29181
black,0.5,29183
black,0.1,29185
black,0.5,29186
black,0.5,29187
black,2.0,29189
black,0.5,29195
black,0.1,29197
black,0.25,29199
black,1.125,29201
black,2.5,29203
black,0.75,29205
black,0.25,29207
black,0.1,29209
black,0.1,29211
black,2.5,29213
black,0.25,29215
black,0.5,29217
black,1.125,29219
black,1.0,29221
black,2.5,29223
black,0.75,29225
black,0.1,29227
black,0.1,29229
black,2.5,29510
black,0.1,30001
black,0.875,30003
black,2.5,30005
black,0.1,30007
black,2.5,30009
black,0.1,30011
black,0.5,30013
black,0.25,30015
black,0.25,30017
black,0.1,30019
black,0.1,30021
black,0.1,30023
black,0.1,30025
black,0.25,30027
black,0.75,30029
black,0.25,30031
black,0.1,30033
black,2.5,30035
black,0.1,30037
black,0.1,30039
black,0.1,30041
black,0.25,30043
black,0.1,30045
black,2.5,30047
black,0.25,30049
black,2.5,30051
black,0.1,30053
black,0.75,30055
black,0.1,30057
black,0.1,30059
black,0.1,30061
black,0.25,30063
black,2.5,30065
black,0.5,30067
black,0.1,30069
black,0.1,30071
black,2.5,30073
black,0.1,30075
black,0.5,30077
black,0.1,30079
black,1.0,30081
black,0.25,30083
black,2.5,30085
black,0.1,30087
black,0.1,30089
black,0.1,30091
black,0.5,30093
black,0.1,30095
black,2.5,30097
black,0.25,30099
black,0.1,30101
black,0.1,30103
black,2.5,30105
black,0.1,30107
black,0.1,30109
black,0.25,30111
black,0.5,31001
black,2.5,31003
black,0.1,31005
black,0.1,31007
black,0.1,31009
black,2.5,31011
black,0.1,31013
black,0.1,31015
black,0.1,31017
black,0.5,31019
black,0.875,31021
black,0.1,31023
black,0.25,31025
black,0.75,31027
black,2.5,31029
black,0.5,31031
black,0.25,31033
black,2.5,31035
black,0.1,31037
black,2.5,31039
black,2.5,31041
black,0.25,31043
black,0.1,31045
black,1.0,31047
black,0.1,31049
black,0.25,31051
black,0.25,31053
black,1.125,31055
black,0.1,31057
black,2.5,31059
black,2.5,31061
black,2.5,31063
black,0.1,31065
black,0.25,31067
black,0.1,31069
black,0.1,31071
black,0.1,31073
black,0.1,31075
black,0.1,31077
black,0.5,31079
black,2.5,31081
black,0.25,31083
black,0.1,31085
black,0.1,31087
black,2.5,31089
black,0.1,31091
black,2.5,31093
black,0.25,31095
black,2.5,31097
black,0.1,31099
black,0.1,31101
black,0.1,31103
black,0.1,31105
black,0.1,31107
black,0.5,31109
black,0.5,31111
black,0.1,31113
black,0.1,31115
black,2.5,31117
black,0.5,31119
black,1.25,31121
black,2.5,31123
black,2.5,31125
black,0.5,31127
black,0.1,31129
black,0.25,31131
black,2.5,31133
black,0.1,31135
black,0.1,31137
black,0.1,31139
black,0.5,31141
black,2.5,31143
black,0.5,31145
black,0.25,31147
black,0.1,31149
black,0.25,31151
black,0.5,31153
black,0.1,31155
black,1.25,31157
black,0.25,31159
black,2.5,31161
black,0.1,31163
black,0.1,31165
black,0.25,31167
black,2.5,31169
black,0.1,31171
black,0.25,31173
black,2.5,31175
black,1.0,31177
black,0.25,31179
black,0.5,31181
black,0.1,31183
black,0.25,31185
black,0.5,32001
black,1.5,32003
black,0.25,32005
black,0.25,32007
black,0.1,32009
black,0.25,32011
black,0.5,32013
black,0.1,32015
black,0.1,32017
black,0.1,32019
black,0.1,32021
black,2.5,32023
black,2.5,32027
black,0.1,32029
black,0.5,32031
black,0.5,32033
black,0.25,32510
black,0.25,33001
black,0.25,33003
black,0.25,33005
black,0.5,33007
black,0.25,33009
black,0.5,33011
black,0.25,33013
black,0.25,33015
black,0.25,33017
black,0.25,33019
black,1.125,34001
black,0.75,34003
black,1.0,34005
black,1.75,34007
black,0.875,34009
black,2.0,34011
black,2.0,34013
black,0.75,34015
black,1.375,34017
black,0.75,34019
black,2.5,34021
black,1.25,34023
black,1.0,34025
black,0.5,34027
black,0.5,34029
black,1.25,34031
black,1.25,34033
black,0.75,34035
black,0.5,34037
black,2.5,34039
black,0.5,34041
black,0.5,35001
black,0.1,35003
black,0.25,35005
black,0.5,35006
black,0.5,35007
black,0.875,35009
black,2.5,35011
black,0.75,35013
black,0.25,35015
black,0.25,35017
black,1.25,35019
black,0.1,35021
black,0.1,35023
black,0.5,35025
black,0.1,35027
black,0.5,35028
black,0.25,35029
black,0.25,35031
black,0.1,35033
black,0.75,35035
black,0.1,35037
black,1.0,35039
black,0.5,35041
black,0.25,35043
black,0.25,35045
black,0.1,35047
black,0.1,35049
black,0.1,35051
black,0.5,35053
black,0.1,35055
black,0.1,35057
black,2.5,35059
black,0.5,35061
black,1.0,36001
black,0.25,36003
black,2.5,36005
black,0.25,36007
black,0.5,36009
black,0.5,36011
black,0.5,36013
black,0.5,36015
black,0.5,36017
black,0.25,36019
black,0.75,36021
black,0.25,36023
black,0.75,36025
black,0.75,36027
black,0.875,36029
black,0.25,36031
black,0.75,36033
black,0.5,36035
black,0.5,36037
black,0.5,36039
black,0.1,36041
black,0.5,36043
black,1.0,36045
black,1.125,36047
black,0.75,36049
black,0.5,36051
black,0.25,36053
black,1.25,36055
black,1.125,36057
black,1.125,36059
black,0.75,36061
black,0.5,36063
black,0.5,36065
black,1.75,36067
black,0.5,36069
black,1.0,36071
black,0.875,36073
black,0.25,36075
black,0.5,36077
black,0.5,36079
black,1.25,36081
black,0.5,36083
black,0.75,36085
black,1.75,36087
black,0.5,36089
black,0.25,36091
black,0.5,36093
black,0.25,36095
black,0.25,36097
black,0.5,36099
black,0.25,36101
black,1.0,36103
black,0.875,36105
black,0.25,36107
black,0.25,36109
black,0.5,36111
black,0.25,36113
black,0.25,36115
black,0.5,36117
black,1.5,36119
black,0.25,36121
black,0.5,36123
black,2.5,37001
black,0.5,37003
black,0.75,37005
black,2.0,37007
black,0.25,37009
black,2.0,37011
black,0.5,37013
black,0.25,37015
black,0.75,37017
black,0.25,37019
black,1.125,37021
black,0.75,37023
black,1.125,37025
black,0.75,37027
black,0.1,37029
black,0.5,37031
black,0.5,37033
black,0.75,37035
black,0.5,37037
black,0.75,37039
black,0.25,37041
black,0.1,37043
black,2.5,37045
black,1.0,37047
black,1.375,37049
black,2.0,37051
black,0.5,37053
black,0.25,37055
black,2.0,37057
black,0.25,37059
black,0.875,37061
black,2.5,37063
black,2.5,37065
black,2.5,37067
black,0.75,37069
black,1.25,37071
black,0.25,37073
black,1.0,37075
black,0.875,37077
black,1.25,37079
black,2.5,37081
black,1.75,37083
black,1.125,37085
black,0.5,37087
black,0.75,37089
black,0.75,37091
black,2.5,37093
black,0.5,37095
black,1.75,37097
black,0.875,37099
black,1.0,37101
black,0.5,37103
black,1.5,37105
black,2.5,37107
black,0.75,37109
black,0.25,37111
black,0.25,37113
black,0.5,37115
black,1.25,37117
black,2.5,37119
black,0.5,37121
black,1.125,37123
black,0.75,37125
black,2.5,37127
black,2.5,37129
black,0.5,37131
black,1.5,37133
black,0.5,37135
black,0.1,37137
black,1.75,37139
black,0.5,37141
black,0.875,37143
black,0.75,37145
black,1.75,37147
black,0.25,37149
black,0.75,37151
black,1.75,37153
black,2.0,37155
black,0.875,37157
black,1.5,37159
black,2.0,37161
black,1.5,37163
black,0.75,37165
black,1.75,37167
black,0.25,37169
black,0.75,37171
black,0.25,37173
black,0.75,37175
black,0.75,37177
black,1.125,37179
black,1.5,37181
black,2.5,37183
black,0.25,37185
black,0.875,37187
black,0.25,37189
black,2.5,37191
black,0.5,37193
black,2.5,37195
black,0.25,37197
black,0.75,37199
black,0.25,38001
black,0.1,38003
black,0.1,38005
black,0.1,38007
black,0.1,38009
black,0.1,38011
black,0.1,38013
black,0.25,38015
black,0.5,38017
black,0.1,38019
black,0.1,38021
black,0.1,38023
black,0.1,38025
black,0.1,38027
black,0.1,38029
black,0.1,38031
black,0.1,38033
black,0.25,38035
black,0.1,38037
black,0.1,38039
black,0.1,38041
black,0.1,38043
black,0.1,38045
black,0.1,38047
black,0.1,38049
black,0.1,38051
black,0.1,38053
black,2.5,38055
black,0.25,38057
black,0.1,38059
black,0.1,38061
black,0.1,38063
black,0.1,38065
black,0.25,38067
black,2.5,38069
black,0.1,38071
black,0.1,38073
black,0.1,38075
black,1.25,38077
black,0.25,38079
black,2.5,38081
black,0.1,38083
black,0.1,38085
black,0.1,38087
black,0.1,38089
black,0.1,38091
black,0.25,38093
black,0.1,38095
black,0.25,38097
black,0.75,38099
black,0.75,38101
black,0.25,38103
black,2.5,38105
black,0.25,39001
black,0.75,39003
black,0.25,39005
black,0.5,39007
black,0.5,39009
black,0.75,39011
black,0.75,39013
black,0.25,39015
black,0.75,39017
black,0.25,39019
black,0.5,39021
black,0.5,39023
black,0.5,39025
black,0.25,39027
black,0.75,39029
black,0.5,39031
black,0.5,39033
black,2.0,39035
black,0.5,39037
black,0.5,39039
black,0.75,39041
black,0.75,39043
black,0.75,39045
black,0.25,39047
black,1.5,39049
black,0.25,39051
black,0.25,39053
black,0.1,39055
black,0.75,39057
black,0.5,39059
black,1.75,39061
black,0.5,39063
black,0.25,39065
black,0.25,39067
black,0.5,39069
black,0.5,39071
black,0.5,39073
black,0.75,39075
black,0.25,39077
black,0.25,39079
black,0.25,39081
black,0.25,39083
black,0.5,39085
black,0.75,39087
black,0.5,39089
black,0.25,39091
black,0.75,39093
black,1.375,39095
black,0.25,39097
black,1.125,39099
black,1.0,39101
black,0.5,39103
black,0.25,39105
black,0.75,39107
black,0.25,39109
black,0.5,39111
black,1.125,39113
black,0.5,39115
black,1.125,39117
black,0.5,39119
black,0.1,39121
black,0.25,39123
black,0.5,39125
black,0.5,39127
black,0.5,39129
black,0.5,39131
black,0.25,39133
black,0.5,39135
black,0.5,39137
black,0.5,39139
black,0.25,39141
black,0.5,39143
black,0.5,39145
black,0.5,39147
black,0.5,39149
black,0.875,39151
black,0.875,39153
black,1.0,39155
black,0.5,39157
black,0.875,39159
black,0.5,39161
black,0.5,39163
black,0.875,39165
black,0.25,39167
black,0.5,39169
black,2.5,39171
black,0.5,39173
black,0.5,39175
black,0.25,40001
black,0.1,40003
black,0.5,40005
black,2.5,40007
black,2.5,40009
black,0.5,40011
black,0.5,40013
black,0.5,40015
black,0.5,40017
black,1.0,40019
black,0.25,40021
black,0.5,40023
black,0.1,40025
black,0.5,40027
black,0.25,40029
black,0.5,40031
black,0.5,40033
black,0.75,40035
black,0.5,40037
black,0.5,40039
black,0.1,40041
black,0.1,40043
black,2.5,40045
black,0.5,40047
black,0.25,40049
black,0.75,40051
black,2.5,40053
black,1.125,40055
black,0.1,40057
black,0.1,40059
black,0.25,40061
black,1.75,40063
black,0.25,40065
black,0.25,40067
black,0.25,40069
black,0.5,40071
black,0.25,40073
black,1.75,40075
black,0.75,40077
black,0.875,40079
black,0.5,40081
black,0.5,40083
black,1.75,40085
black,0.5,40087
black,0.75,40089
black,1.0,40091
black,2.5,40093
black,0.1,40095
black,0.875,40097
black,1.25,40099
black,0.875,40101
black,0.25,40103
black,0.75,40105
black,0.5,40107
black,1.25,40109
black,1.125,40111
black,0.75,40113
black,0.875,40115
black,0.1,40117
black,0.5,40119
black,0.75,40121
black,0.5,40123
black,0.25,40125
black,0.1,40127
black,0.1,40129
black,0.25,40131
black,0.5,40133
black,0.5,40135
black,0.25,40137
black,0.25,40139
black,1.75,40141
black,1.0,40143
black,0.75,40145
black,0.5,40147
black,2.5,40149
black,0.75,40151
black,0.25,40153
black,0.25,41001
black,0.5,41003
black,0.25,41005
black,0.5,41007
black,0.75,41009
black,0.25,41011
black,2.5,41013
black,2.5,41015
black,0.25,41017
black,0.5,41019
black,0.1,41021
black,0.75,41023
black,2.5,41025
black,0.25,41027
black,0.1,41029
black,0.1,41031
black,0.1,41033
black,0.25,41035
black,2.5,41037
black,0.25,41039
black,0.25,41041
black,0.5,41043
black,1.0,41045
black,0.25,41047
black,0.5,41049
black,0.75,41051
black,0.5,41053
black,0.1,41055
black,0.25,41057
black,0.5,41059
black,0.75,41061
black,0.1,41063
black,0.25,41065
black,0.25,41067
black,2.5,41069
black,0.75,41071
black,0.5,42001
black,1.125,42003
black,0.25,42005
black,0.5,42007
black,0.25,42009
black,0.875,42011
black,0.25,42013
black,0.5,42015
black,0.5,42017
black,0.5,42019
black,0.5,42021
black,0.1,42023
black,0.5,42025
black,0.5,42027
black,0.5,42029
black,0.25,42031
black,1.375,42033
black,0.25,42035
black,0.25,42037
black,0.5,42039
black,0.5,42041
black,1.25,42043
black,1.75,42045
black,0.25,42047
black,0.5,42049
black,0.5,42051
black,1.125,42053
black,0.5,42055
black,0.5,42057
black,2.0,42059
black,0.25,42061
black,0.5,42063
black,0.5,42065
black,0.25,42067
black,0.5,42069
black,0.75,42071
black,0.5,42073
black,0.5,42075
black,0.5,42077
black,0.5,42079
black,0.5,42081
black,0.5,42083
black,0.5,42085
black,0.5,42087
black,2.0,42089
black,0.875,42091
black,0.1,42093
black,0.5,42095
black,1.25,42097
black,2.5,42099
black,2.5,42101
black,0.25,42103
black,1.0,42105
black,0.5,42107
black,0.25,42109
black,0.5,42111
black,0.5,42113
black,1.75,42115
black,0.5,42117
black,2.5,42119
black,0.5,42121
black,0.875,42123
black,0.5,42125
black,0.25,42127
black,0.5,42129
black,0.25,42131
black,0.75,42133
black,0.5,44001
black,0.5,44003
black,0.5,44005
black,1.75,44007
black,0.25,44009
black,0.75,45001
black,1.375,45003
black,0.75,45005
black,2.5,45007
black,1.5,45009
black,0.25,45011
black,1.75,45013
black,2.5,45015
black,0.5,45017
black,2.5,45019
black,2.5,45021
black,2.0,45023
black,1.125,45025
black,1.75,45027
black,0.25,45029
black,2.0,45031
black,1.0,45033
black,1.5,45035
black,0.5,45037
black,1.375,45039
black,2.5,45041
black,2.5,45043
black,2.5,45045
black,2.0,45047
black,0.25,45049
black,1.5,45051
black,0.25,45053
black,2.0,45055
black,2.5,45057
black,2.5,45059
black,0.25,45061
black,2.0,45063
black,1.5,45065
black,2.5,45067
black,1.5,45069
black,1.0,45071
black,1.25,45073
black,2.0,45075
black,0.875,45077
black,2.0,45079
black,0.5,45081
black,2.5,45083
black,2.5,45085
black,0.75,45087
black,0.75,45089
black,2.5,45091
black,0.1,46003
black,0.5,46005
black,0.25,46007
black,1.5,46009
black,0.25,46011
black,0.25,46013
black,0.1,46015
black,0.1,46017
black,0.1,46019
black,2.5,46021
black,0.25,46023
black,2.5,46025
black,0.1,46027
black,0.5,46029
black,2.5,46031
black,2.5,46033
black,2.5,46035
black,0.1,46037
black,0.1,46039
black,0.25,46041
black,0.1,46043
black,2.5,46045
black,0.5,46047
black,0.1,46049
black,0.1,46051
black,0.1,46053
black,0.1,46055
black,2.5,46057
black,2.5,46059
black,0.1,46061
black,0.1,46063
black,1.375,46065
black,0.25,46067
black,0.1,46069
black,0.1,46071
black,0.1,46073
black,0.1,46075
black,0.1,46077
black,0.5,46079
black,2.5,46081
black,2.5,46083
black,2.5,46085
black,0.1,46087
black,2.5,46089
black,2.5,46091
black,0.5,46093
black,2.5,46095
black,0.1,46097
black,0.5,46099
black,0.25,46101
black,0.25,46103
black,0.1,46105
black,0.1,46107
black,0.1,46109
black,0.1,46111
black,2.5,46113
black,0.5,46115
black,0.1,46117
black,2.5,46119
black,0.1,46121
black,0.1,46123
black,0.25,46125
black,1.75,46127
black,2.5,46129
black,0.25,46135
black,0.875,46137
black,0.5,47001
black,0.875,47003
black,0.75,47005
black,0.25,47007
black,1.125,47009
black,0.5,47011
black,0.25,47013
black,0.25,47015
black,0.5,47017
black,0.5,47019
black,0.1,47021
black,0.25,47023
black,0.5,47025
black,0.25,47027
black,0.25,47029
black,0.75,47031
black,0.25,47033
black,0.25,47035
black,1.5,47037
black,0.5,47039
black,0.5,47041
black,0.75,47043
black,2.5,47045
black,0.5,47047
black,0.1,47049
black,0.875,47051
black,1.125,47053
black,0.5,47055
black,0.1,47057
black,0.5,47059
black,0.1,47061
black,0.5,47063
black,2.5,47065
black,0.75,47067
black,0.875,47069
black,1.25,47071
black,0.25,47073
black,1.25,47075
black,0.5,47077
black,1.5,47079
black,0.5,47081
black,0.1,47083
black,1.0,47085
black,2.5,47087
black,0.5,47089
black,2.5,47091
black,1.125,47093
black,0.75,47095
black,1.75,47097
black,0.5,47099
black,0.1,47101
black,0.5,47103
black,0.5,47105
black,0.5,47107
black,0.1,47109
black,2.5,47111
black,2.5,47113
black,0.5,47115
black,0.75,47117
black,1.375,47119
black,0.1,47121
black,0.1,47123
black,1.25,47125
black,0.1,47127
black,0.25,47129
black,1.25,47131
black,0.5,47133
black,0.5,47135
black,0.1,47137
black,0.1,47139
black,0.25,47141
black,0.75,47143
black,0.25,47145
black,2.5,47147
black,0.5,47149
black,0.25,47151
black,0.1,47153
black,0.1,47155
black,2.5,47157
black,0.1,47159
black,0.5,47161
black,0.5,47163
black,0.5,47165
black,1.125,47167
black,0.25,47169
black,2.5,47171
black,2.5,47173
black,0.1,47175
black,0.5,47177
black,0.5,47179
black,1.0,47181
black,0.25,47183
black,0.25,47185
black,0.75,47187
black,0.5,47189
black,1.25,48001
black,0.75,48003
black,1.5,48005
black,0.1,48007
black,0.1,48009
black,0.1,48011
black,0.5,48013
black,0.25,48015
black,0.5,48017
black,0.1,48019
black,0.1,48021
black,2.5,48023
black,2.5,48025
black,0.875,48027
black,0.75,48029
black,0.1,48031
black,0.1,48033
black,0.75,48035
black,1.75,48037
black,0.25,48039
black,0.5,48041
black,0.25,48043
black,0.1,48045
black,0.25,48047
black,0.5,48049
black,0.1,48051
black,0.1,48053
black,0.25,48055
black,0.25,48057
black,0.1,48059
black,0.25,48061
black,0.25,48063
black,0.25,48065
black,0.25,48067
black,0.25,48069
black,0.25,48071
black,1.0,48073
black,2.5,48075
black,0.5,48077
black,0.1,48079
black,0.1,48081
black,0.25,48083
black,0.5,48085
black,0.1,48087
black,0.5,48089
black,0.25,48091
black,2.5,48093
black,0.5,48095
black,0.75,48097
black,1.25,48099
black,2.5,48101
black,0.75,48103
black,0.5,48105
black,1.125,48107
black,0.25,48109
black,0.75,48111
black,2.5,48113
black,1.375,48115
black,0.75,48117
black,0.25,48119
black,0.5,48121
black,0.75,48123
black,0.1,48125
black,0.875,48127
black,0.5,48129
black,1.0,48131
black,0.25,48133
black,0.5,48135
black,0.1,48137
black,1.0,48139
black,0.25,48141
black,0.25,48143
black,2.5,48145
black,1.75,48147
black,0.5,48149
black,0.25,48151
black,0.5,48153
black,0.1,48155
black,2.5,48157
black,0.25,48159
black,0.875,48161
black,2.5,48163
black,0.1,48165
black,1.5,48167
black,0.25,48169
black,0.25,48171
black,0.1,48173
black,0.1,48175
black,0.1,48177
black,0.5,48179
black,0.875,48181
black,1.0,48183
black,2.5,48185
black,0.25,48187
black,0.75,48189
black,0.25,48191
black,2.5,48193
black,0.1,48195
black,1.125,48197
black,2.0,48199
black,1.75,48201
black,1.125,48203
black,2.0,48205
black,0.5,48207
black,0.5,48209
black,0.1,48211
black,2.5,48213
black,0.25,48215
black,0.875,48217
black,0.1,48219
black,0.1,48221
black,1.25,48223
black,0.75,48225
black,0.25,48227
black,0.1,48229
black,0.875,48231
black,0.5,48233
black,0.1,48235
black,2.5,48237
black,0.5,48239
black,0.5,48241
black,0.1,48243
black,2.5,48245
black,2.5,48247
black,0.25,48249
black,0.875,48251
black,2.5,48253
black,2.5,48255
black,2.5,48257
black,0.1,48259
black,0.1,48261
black,0.1,48263
black,0.25,48265
black,0.1,48267
black,0.1,48269
black,0.5,48271
black,1.375,48273
black,0.1,48275
black,2.5,48277
black,0.25,48279
black,1.125,48281
black,2.5,48283
black,0.25,48285
black,0.1,48287
black,0.25,48289
black,0.75,48291
black,0.75,48293
black,0.25,48295
black,0.1,48297
black,0.1,48299
black,0.1,48301
black,0.875,48303
black,0.25,48305
black,0.25,48307
black,2.0,48309
black,0.1,48311
black,0.25,48313
black,0.875,48315
black,0.5,48317
black,0.5,48319
black,0.875,48321
black,0.1,48323
black,1.375,48325
black,0.1,48327
black,1.375,48329
black,0.5,48331
black,0.25,48333
black,0.1,48335
black,2.5,48337
black,1.0,48339
black,1.75,48341
black,2.0,48343
black,0.1,48345
black,1.125,48347
black,2.5,48349
black,0.1,48351
black,0.5,48353
black,0.5,48355
black,2.5,48357
black,0.1,48359
black,0.75,48361
black,0.75,48363
black,0.75,48365
black,1.75,48367
black,0.5,48369
black,1.375,48371
black,1.0,48373
black,1.25,48375
black,0.1,48377
black,0.1,48379
black,0.5,48381
black,0.1,48383
black,0.1,48385
black,0.25,48387
black,0.875,48389
black,0.25,48391
black,0.1,48393
black,2.5,48395
black,0.5,48397
black,0.25,48399
black,0.75,48401
black,0.5,48403
black,0.5,48405
black,0.5,48407
black,0.875,48409
black,2.5,48411
black,0.5,48413
black,0.75,48415
black,0.25,48417
black,0.25,48419
black,0.1,48421
black,2.5,48423
black,2.5,48425
black,2.5,48427
black,1.125,48429
black,0.1,48431
black,0.1,48433
black,0.25,48435
black,1.75,48437
black,1.5,48439
black,0.5,48441
black,0.1,48443
black,1.0,48445
black,0.1,48447
black,1.0,48449
